,Shear Strain,Shear Stress
4445,0.2616,66.8509
4446,0.2617,66.8543
4447,0.2617,66.8577
4448,0.2618,66.8611
4449,0.2618,66.8645
4450,0.2619,66.8679
4451,0.262,66.8713
4452,0.262,66.8747
4453,0.2621,66.8781
4454,0.2621,66.8815
4455,0.2622,66.8849
4456,0.2623,66.8883
4457,0.2623,66.8917
4458,0.2624,66.8951
4459,0.2625,66.8985
4460,0.2625,66.9019
4461,0.2626,66.9053
4462,0.2626,66.9087
4463,0.2627,66.9121
4464,0.2628,66.9155
4465,0.2628,66.9189
4466,0.2629,66.9223
4467,0.2629,66.9257
4468,0.263,66.9291
4469,0.2631,66.9325
4470,0.2631,66.9358
4471,0.2632,66.9392
4472,0.2633,66.9426
4473,0.2633,66.946
4474,0.2634,66.9494
4475,0.2634,66.9528
4476,0.2635,66.9562
4477,0.2636,66.9595
4478,0.2636,66.9629
4479,0.2637,66.9663
4480,0.2637,66.9697
4481,0.2638,66.9731
4482,0.2639,66.9764
4483,0.2639,66.9798
4484,0.264,66.9832
4485,0.2641,66.9866
4486,0.2641,66.9899
4487,0.2642,66.9933
4488,0.2642,66.9967
4489,0.2643,67.0
4490,0.2644,67.0034
4491,0.2644,67.0068
4492,0.2645,67.0101
4493,0.2645,67.0135
4494,0.2646,67.0169
4495,0.2647,67.0202
4496,0.2647,67.0236
4497,0.2648,67.027
4498,0.2649,67.0303
4499,0.2649,67.0337
4500,0.265,67.037
4501,0.265,67.0404
4502,0.2651,67.0438
4503,0.2652,67.0471
4504,0.2652,67.0505
4505,0.2653,67.0538
4506,0.2653,67.0572
4507,0.2654,67.0605
4508,0.2655,67.0639
4509,0.2655,67.0672
4510,0.2656,67.0706
4511,0.2657,67.0739
4512,0.2657,67.0773
4513,0.2658,67.0806
4514,0.2658,67.084
4515,0.2659,67.0873
4516,0.266,67.0907
4517,0.266,67.094
4518,0.2661,67.0974
4519,0.2661,67.1007
4520,0.2662,67.104
4521,0.2663,67.1074
4522,0.2663,67.1107
4523,0.2664,67.1141
4524,0.2665,67.1174
4525,0.2665,67.1207
4526,0.2666,67.1241
4527,0.2666,67.1274
4528,0.2667,67.1307
4529,0.2668,67.1341
4530,0.2668,67.1374
4531,0.2669,67.1407
4532,0.2669,67.1441
4533,0.267,67.1474
4534,0.2671,67.1507
4535,0.2671,67.154
4536,0.2672,67.1574
4537,0.2673,67.1607
4538,0.2673,67.164
4539,0.2674,67.1673
4540,0.2674,67.1707
4541,0.2675,67.174
4542,0.2676,67.1773
4543,0.2676,67.1806
4544,0.2677,67.1839
4545,0.2677,67.1873
4546,0.2678,67.1906
4547,0.2679,67.1939
4548,0.2679,67.1972
4549,0.268,67.2005
4550,0.2681,67.2038
4551,0.2681,67.2071
4552,0.2682,67.2105
4553,0.2682,67.2138
4554,0.2683,67.2171
4555,0.2684,67.2204
4556,0.2684,67.2237
4557,0.2685,67.227
4558,0.2685,67.2303
4559,0.2686,67.2336
4560,0.2687,67.2369
4561,0.2687,67.2402
4562,0.2688,67.2435
4563,0.2689,67.2468
4564,0.2689,67.2501
4565,0.269,67.2534
4566,0.269,67.2567
4567,0.2691,67.26
4568,0.2692,67.2633
4569,0.2692,67.2666
4570,0.2693,67.2699
4571,0.2693,67.2732
4572,0.2694,67.2765
4573,0.2695,67.2798
4574,0.2695,67.2831
4575,0.2696,67.2864
4576,0.2697,67.2897
4577,0.2697,67.2929
4578,0.2698,67.2962
4579,0.2698,67.2995
4580,0.2699,67.3028
4581,0.27,67.3061
4582,0.27,67.3094
4583,0.2701,67.3127
4584,0.2701,67.3159
4585,0.2702,67.3192
4586,0.2703,67.3225
4587,0.2703,67.3258
4588,0.2704,67.3291
4589,0.2705,67.3323
4590,0.2705,67.3356
4591,0.2706,67.3389
4592,0.2706,67.3422
4593,0.2707,67.3454
4594,0.2708,67.3487
4595,0.2708,67.352
4596,0.2709,67.3553
4597,0.2709,67.3585
4598,0.271,67.3618
4599,0.2711,67.3651
4600,0.2711,67.3683
4601,0.2712,67.3716
4602,0.2713,67.3749
4603,0.2713,67.3781
4604,0.2714,67.3814
4605,0.2714,67.3847
4606,0.2715,67.3879
4607,0.2716,67.3912
4608,0.2716,67.3944
4609,0.2717,67.3977
4610,0.2717,67.401
4611,0.2718,67.4042
4612,0.2719,67.4075
4613,0.2719,67.4107
4614,0.272,67.414
4615,0.272,67.4173
4616,0.2721,67.4205
4617,0.2722,67.4238
4618,0.2722,67.427
4619,0.2723,67.4303
4620,0.2724,67.4335
4621,0.2724,67.4368
4622,0.2725,67.44
4623,0.2725,67.4433
4624,0.2726,67.4465
4625,0.2727,67.4498
4626,0.2727,67.453
4627,0.2728,67.4562
4628,0.2728,67.4595
4629,0.2729,67.4627
4630,0.273,67.466
4631,0.273,67.4692
4632,0.2731,67.4724
4633,0.2732,67.4757
4634,0.2732,67.4789
4635,0.2733,67.4822
4636,0.2733,67.4854
4637,0.2734,67.4886
4638,0.2735,67.4919
4639,0.2735,67.4951
4640,0.2736,67.4983
4641,0.2736,67.5016
4642,0.2737,67.5048
4643,0.2738,67.508
4644,0.2738,67.5113
4645,0.2739,67.5145
4646,0.274,67.5177
4647,0.274,67.5209
4648,0.2741,67.5242
4649,0.2741,67.5274
4650,0.2742,67.5306
4651,0.2743,67.5338
4652,0.2743,67.5371
4653,0.2744,67.5403
4654,0.2744,67.5435
4655,0.2745,67.5467
4656,0.2746,67.5499
4657,0.2746,67.5532
4658,0.2747,67.5564
4659,0.2748,67.5596
4660,0.2748,67.5628
4661,0.2749,67.566
4662,0.2749,67.5692
4663,0.275,67.5725
4664,0.2751,67.5757
4665,0.2751,67.5789
4666,0.2752,67.5821
4667,0.2752,67.5853
4668,0.2753,67.5885
4669,0.2754,67.5917
4670,0.2754,67.5949
4671,0.2755,67.5981
4672,0.2756,67.6013
4673,0.2756,67.6045
4674,0.2757,67.6077
4675,0.2757,67.6109
4676,0.2758,67.6141
4677,0.2759,67.6174
4678,0.2759,67.6206
4679,0.276,67.6238
4680,0.276,67.6269
4681,0.2761,67.6301
4682,0.2762,67.6333
4683,0.2762,67.6365
4684,0.2763,67.6397
4685,0.2763,67.6429
4686,0.2764,67.6461
4687,0.2765,67.6493
4688,0.2765,67.6525
4689,0.2766,67.6557
4690,0.2767,67.6589
4691,0.2767,67.6621
4692,0.2768,67.6653
4693,0.2768,67.6685
4694,0.2769,67.6716
4695,0.277,67.6748
4696,0.277,67.678
4697,0.2771,67.6812
4698,0.2771,67.6844
4699,0.2772,67.6876
4700,0.2773,67.6907
4701,0.2773,67.6939
4702,0.2774,67.6971
4703,0.2775,67.7003
4704,0.2775,67.7035
4705,0.2776,67.7066
4706,0.2776,67.7098
4707,0.2777,67.713
4708,0.2778,67.7162
4709,0.2778,67.7193
4710,0.2779,67.7225
4711,0.2779,67.7257
4712,0.278,67.7289
4713,0.2781,67.732
4714,0.2781,67.7352
4715,0.2782,67.7384
4716,0.2783,67.7415
4717,0.2783,67.7447
4718,0.2784,67.7479
4719,0.2784,67.751
4720,0.2785,67.7542
4721,0.2786,67.7574
4722,0.2786,67.7605
4723,0.2787,67.7637
4724,0.2787,67.7669
4725,0.2788,67.77
4726,0.2789,67.7732
4727,0.2789,67.7763
4728,0.279,67.7795
4729,0.2791,67.7826
4730,0.2791,67.7858
4731,0.2792,67.789
4732,0.2792,67.7921
4733,0.2793,67.7953
4734,0.2794,67.7984
4735,0.2794,67.8016
4736,0.2795,67.8047
4737,0.2795,67.8079
4738,0.2796,67.811
4739,0.2797,67.8142
4740,0.2797,67.8173
4741,0.2798,67.8205
4742,0.2798,67.8236
4743,0.2799,67.8268
4744,0.28,67.8299
4745,0.28,67.8331
4746,0.2801,67.8362
4747,0.2802,67.8393
4748,0.2802,67.8425
4749,0.2803,67.8456
4750,0.2803,67.8488
4751,0.2804,67.8519
4752,0.2805,67.855
4753,0.2805,67.8582
4754,0.2806,67.8613
4755,0.2806,67.8645
4756,0.2807,67.8676
4757,0.2808,67.8707
4758,0.2808,67.8739
4759,0.2809,67.877
4760,0.281,67.8801
4761,0.281,67.8833
4762,0.2811,67.8864
4763,0.2811,67.8895
4764,0.2812,67.8926
4765,0.2813,67.8958
4766,0.2813,67.8989
4767,0.2814,67.902
4768,0.2814,67.9052
4769,0.2815,67.9083
4770,0.2816,67.9114
4771,0.2816,67.9145
4772,0.2817,67.9176
4773,0.2818,67.9208
4774,0.2818,67.9239
4775,0.2819,67.927
4776,0.2819,67.9301
4777,0.282,67.9332
4778,0.2821,67.9364
4779,0.2821,67.9395
4780,0.2822,67.9426
4781,0.2822,67.9457
4782,0.2823,67.9488
4783,0.2824,67.9519
4784,0.2824,67.9551
4785,0.2825,67.9582
4786,0.2825,67.9613
4787,0.2826,67.9644
4788,0.2827,67.9675
4789,0.2827,67.9706
4790,0.2828,67.9737
4791,0.2829,67.9768
4792,0.2829,67.9799
4793,0.283,67.983
4794,0.283,67.9861
4795,0.2831,67.9892
4796,0.2832,67.9923
4797,0.2832,67.9954
4798,0.2833,67.9985
4799,0.2833,68.0016
4800,0.2834,68.0047
4801,0.2835,68.0078
4802,0.2835,68.0109
4803,0.2836,68.014
4804,0.2837,68.0171
4805,0.2837,68.0202
4806,0.2838,68.0233
4807,0.2838,68.0264
4808,0.2839,68.0295
4809,0.284,68.0326
4810,0.284,68.0357
4811,0.2841,68.0388
4812,0.2841,68.0419
4813,0.2842,68.045
4814,0.2843,68.0481
4815,0.2843,68.0512
4816,0.2844,68.0542
4817,0.2844,68.0573
4818,0.2845,68.0604
4819,0.2846,68.0635
4820,0.2846,68.0666
4821,0.2847,68.0697
4822,0.2848,68.0727
4823,0.2848,68.0758
4824,0.2849,68.0789
4825,0.2849,68.082
4826,0.285,68.0851
4827,0.2851,68.0881
4828,0.2851,68.0912
4829,0.2852,68.0943
4830,0.2852,68.0974
4831,0.2853,68.1005
4832,0.2854,68.1035
4833,0.2854,68.1066
4834,0.2855,68.1097
4835,0.2856,68.1127
4836,0.2856,68.1158
4837,0.2857,68.1189
4838,0.2857,68.122
4839,0.2858,68.125
4840,0.2859,68.1281
4841,0.2859,68.1312
4842,0.286,68.1342
4843,0.286,68.1373
4844,0.2861,68.1404
4845,0.2862,68.1434
4846,0.2862,68.1465
4847,0.2863,68.1496
4848,0.2863,68.1526
4849,0.2864,68.1557
4850,0.2865,68.1587
4851,0.2865,68.1618
4852,0.2866,68.1649
4853,0.2867,68.1679
4854,0.2867,68.171
4855,0.2868,68.174
4856,0.2868,68.1771
4857,0.2869,68.1801
4858,0.287,68.1832
4859,0.287,68.1863
4860,0.2871,68.1893
4861,0.2871,68.1924
4862,0.2872,68.1954
4863,0.2873,68.1985
4864,0.2873,68.2015
4865,0.2874,68.2046
4866,0.2875,68.2076
4867,0.2875,68.2107
4868,0.2876,68.2137
4869,0.2876,68.2167
4870,0.2877,68.2198
4871,0.2878,68.2228
4872,0.2878,68.2259
4873,0.2879,68.2289
4874,0.2879,68.232
4875,0.288,68.235
4876,0.2881,68.238
4877,0.2881,68.2411
4878,0.2882,68.2441
4879,0.2882,68.2472
4880,0.2883,68.2502
4881,0.2884,68.2532
4882,0.2884,68.2563
4883,0.2885,68.2593
4884,0.2886,68.2623
4885,0.2886,68.2654
4886,0.2887,68.2684
4887,0.2887,68.2714
4888,0.2888,68.2745
4889,0.2889,68.2775
4890,0.2889,68.2805
4891,0.289,68.2836
4892,0.289,68.2866
4893,0.2891,68.2896
4894,0.2892,68.2927
4895,0.2892,68.2957
4896,0.2893,68.2987
4897,0.2894,68.3017
4898,0.2894,68.3048
4899,0.2895,68.3078
4900,0.2895,68.3108
4901,0.2896,68.3138
4902,0.2897,68.3168
4903,0.2897,68.3199
4904,0.2898,68.3229
4905,0.2898,68.3259
4906,0.2899,68.3289
4907,0.29,68.3319
4908,0.29,68.335
4909,0.2901,68.338
4910,0.2901,68.341
4911,0.2902,68.344
4912,0.2903,68.347
4913,0.2903,68.35
4914,0.2904,68.353
4915,0.2905,68.3561
4916,0.2905,68.3591
4917,0.2906,68.3621
4918,0.2906,68.3651
4919,0.2907,68.3681
4920,0.2908,68.3711
4921,0.2908,68.3741
4922,0.2909,68.3771
4923,0.2909,68.3801
4924,0.291,68.3831
4925,0.2911,68.3861
4926,0.2911,68.3891
4927,0.2912,68.3921
4928,0.2913,68.3951
4929,0.2913,68.3981
4930,0.2914,68.4011
4931,0.2914,68.4041
4932,0.2915,68.4071
4933,0.2916,68.4101
4934,0.2916,68.4131
4935,0.2917,68.4161
4936,0.2917,68.4191
4937,0.2918,68.4221
4938,0.2919,68.4251
4939,0.2919,68.4281
4940,0.292,68.4311
4941,0.292,68.4341
4942,0.2921,68.4371
4943,0.2922,68.4401
4944,0.2922,68.4431
4945,0.2923,68.446
4946,0.2924,68.449
4947,0.2924,68.452
4948,0.2925,68.455
4949,0.2925,68.458
4950,0.2926,68.461
4951,0.2927,68.464
4952,0.2927,68.467
4953,0.2928,68.4699
4954,0.2928,68.4729
4955,0.2929,68.4759
4956,0.293,68.4789
4957,0.293,68.4819
4958,0.2931,68.4848
4959,0.2931,68.4878
4960,0.2932,68.4908
4961,0.2933,68.4938
4962,0.2933,68.4968
4963,0.2934,68.4997
4964,0.2935,68.5027
4965,0.2935,68.5057
4966,0.2936,68.5087
4967,0.2936,68.5116
4968,0.2937,68.5146
4969,0.2938,68.5176
4970,0.2938,68.5205
4971,0.2939,68.5235
4972,0.2939,68.5265
4973,0.294,68.5294
4974,0.2941,68.5324
4975,0.2941,68.5354
4976,0.2942,68.5383
4977,0.2943,68.5413
4978,0.2943,68.5443
4979,0.2944,68.5472
4980,0.2944,68.5502
4981,0.2945,68.5532
4982,0.2946,68.5561
4983,0.2946,68.5591
4984,0.2947,68.5621
4985,0.2947,68.565
4986,0.2948,68.568
4987,0.2949,68.5709
4988,0.2949,68.5739
4989,0.295,68.5768
4990,0.295,68.5798
4991,0.2951,68.5828
4992,0.2952,68.5857
4993,0.2952,68.5887
4994,0.2953,68.5916
4995,0.2954,68.5946
4996,0.2954,68.5975
4997,0.2955,68.6005
4998,0.2955,68.6034
4999,0.2956,68.6064
5000,0.2957,68.6093
